dispatch_id,if_loaded,n_types,dim_s,dim_m,dim_l,n_items
121,1,11,7,15,33,1
121,1,11,7,16,21,1
121,1,11,7,17,34,1
121,1,11,8,9,32,1
121,1,11,8,15,32,1
121,1,11,9,12,32,1
121,1,11,10,12,27,1
121,1,11,11,18,26,1
121,1,11,12,14,26,1
122,1,10,6,6,19,1
122,1,10,6,12,26,1
122,1,10,6,17,20,1
122,1,10,7,8,29,1
122,1,10,8,9,32,1
122,1,10,9,10,15,1
122,1,10,10,12,30,1
122,1,10,11,17,19,1
122,1,10,12,12,15,1
122,1,10,13,16,32,1
123,1,11,6,6,19,1
123,1,11,6,12,26,1
123,1,11,6,17,20,1
123,1,11,6,17,26,1
123,1,11,7,11,29,1
123,1,11,8,9,32,1
123,1,11,8,15,32,1
123,1,11,8,16,26,1
123,1,11,9,10,15,1
123,1,11,11,17,19,1
123,1,11,12,12,15,1
124,1,12,5,16,26,1
124,1,12,6,12,26,1
124,1,12,7,8,29,1
124,1,12,7,13,28,1
124,1,12,7,16,21,1
124,1,12,7,17,34,1
124,1,12,8,9,32,1
124,1,12,9,10,15,1
124,1,12,10,12,30,1
124,1,12,11,18,26,1
124,1,12,12,12,15,1
124,1,12,12,14,26,1
126,1,9,6,7,25,1
126,1,9,7,8,29,1
126,1,9,7,17,34,1
126,1,9,8,9,32,1
126,1,9,8,15,32,1
126,1,9,10,12,30,1
126,1,9,11,18,26,1
126,1,9,12,14,15,1
126,1,9,12,14,26,1
127,1,11,5,16,26,1
127,1,11,6,6,19,1
127,1,11,6,17,20,1
127,1,11,7,8,29,1
127,1,11,7,13,28,1
127,1,11,7,16,21,1
127,1,11,8,9,32,1
127,1,11,8,15,32,1
127,1,11,10,12,30,1
127,1,11,11,17,19,1
127,1,11,12,14,26,1
128,1,12,6,7,25,1
128,1,12,7,15,33,1
128,1,12,8,10,17,1
128,1,12,8,14,26,1
128,1,12,9,12,32,1
128,1,12,9,14,14,1
128,1,12,10,11,13,1
128,1,12,10,12,27,1
128,1,12,11,15,27,1
128,1,12,12,14,15,1
128,1,12,12,14,26,1
128,1,12,13,17,17,1
130,1,12,6,6,19,1
130,1,12,6,12,26,1
130,1,12,6,17,20,1
130,1,12,6,17,26,1
130,1,12,7,11,29,1
130,1,12,8,9,32,1
130,1,12,8,16,26,1
130,1,12,9,10,15,1
130,1,12,11,17,19,1
130,1,12,12,12,15,1
130,1,12,12,14,26,1
130,1,12,13,16,32,1
132,1,12,6,7,25,1
132,1,12,7,15,33,1
132,1,12,8,10,17,1
132,1,12,8,14,26,1
132,1,12,8,15,32,1
132,1,12,9,12,32,1
132,1,12,9,14,14,1
132,1,12,10,11,13,1
132,1,12,10,12,27,1
132,1,12,11,15,27,1
132,1,12,12,14,15,1
132,1,12,13,17,17,1
134,1,12,6,7,25,1
134,1,12,7,15,33,1
134,1,12,7,17,34,1
134,1,12,8,10,17,1
134,1,12,8,14,26,1
134,1,12,9,12,32,1
134,1,12,9,14,14,1
134,1,12,10,11,13,1
134,1,12,10,12,27,1
134,1,12,11,15,27,1
134,1,12,12,14,15,1
134,1,12,13,17,17,1
135,1,3,7,15,33,1
135,1,3,9,12,32,1
135,1,3,10,12,27,1
138,1,1,13,16,32,1
142,1,9,6,6,19,1
142,1,9,6,12,26,1
142,1,9,6,17,26,1
142,1,9,7,11,29,1
142,1,9,8,16,26,1
142,1,9,9,10,15,1
142,1,9,11,17,19,1
142,1,9,12,12,15,1
142,1,9,13,16,32,1
143,1,12,5,16,26,1
143,1,12,6,6,19,1
143,1,12,7,8,29,1
143,1,12,7,13,28,1
143,1,12,7,16,21,1
143,1,12,7,17,34,1
143,1,12,8,9,32,1
143,1,12,8,15,32,1
143,1,12,10,12,30,1
143,1,12,11,17,19,1
143,1,12,11,18,26,1
143,1,12,12,14,26,1
146,0,15,5,16,26,1
146,0,15,7,13,28,1
146,0,15,7,15,33,1
146,0,15,7,16,21,1
146,0,15,7,17,34,1
146,0,15,8,10,17,1
146,0,15,8,14,26,1
146,0,15,8,15,32,1
146,0,15,9,12,32,1
146,0,15,9,14,14,1
146,0,15,10,11,13,1
146,0,15,10,12,27,1
146,0,15,11,15,27,1
146,0,15,12,14,26,1
146,0,15,13,17,17,1
147,1,7,8,10,17,1
147,1,7,8,14,26,1
147,1,7,9,14,14,1
147,1,7,10,11,13,1
147,1,7,11,15,27,1
147,1,7,12,14,26,1
147,1,7,13,17,17,1
148,1,13,5,16,26,1
148,1,13,6,7,25,1
148,1,13,7,13,28,1
148,1,13,7,15,33,1
148,1,13,7,16,21,1
148,1,13,8,9,32,1
148,1,13,8,14,26,1
148,1,13,9,12,32,1
148,1,13,9,14,14,1
148,1,13,10,12,27,1
148,1,13,11,18,26,1
148,1,13,12,14,15,1
148,1,13,13,17,17,1
149,1,5,7,17,34,1
149,1,5,8,10,17,1
149,1,5,10,11,13,1
149,1,5,11,15,27,1
149,1,5,12,14,26,1
152,1,11,6,6,19,1
152,1,11,6,12,26,1
152,1,11,6,17,20,1
152,1,11,6,17,26,1
152,1,11,7,11,29,1
152,1,11,7,17,34,1
152,1,11,8,9,32,1
152,1,11,8,16,26,1
152,1,11,9,10,15,1
152,1,11,11,17,19,1
152,1,11,12,12,15,1
153,1,1,7,17,34,1
154,1,10,7,15,33,1
154,1,10,7,17,34,1
154,1,10,8,10,17,1
154,1,10,8,14,26,1
154,1,10,9,12,32,1
154,1,10,9,14,14,1
154,1,10,10,11,13,1
154,1,10,10,12,27,1
154,1,10,11,15,27,1
154,1,10,13,17,17,1
155,1,11,5,16,26,1
155,1,11,6,12,26,1
155,1,11,7,8,29,1
155,1,11,7,13,28,1
155,1,11,7,16,21,1
155,1,11,8,9,32,1
155,1,11,8,15,32,1
155,1,11,9,10,15,1
155,1,11,10,12,30,1
155,1,11,11,18,26,1
155,1,11,12,12,15,1
157,0,10,5,16,26,1
157,0,10,6,17,26,1
157,0,10,7,11,29,1
157,0,10,7,13,28,1
157,0,10,7,16,21,1
157,0,10,7,17,34,1
157,0,10,8,9,32,1
157,0,10,8,15,32,1
157,0,10,8,16,26,1
157,0,10,11,18,26,1
158,1,8,6,7,25,1
158,1,8,7,8,29,1
158,1,8,7,17,34,1
158,1,8,8,9,32,1
158,1,8,8,15,32,1
158,1,8,10,12,30,1
158,1,8,11,18,26,1
158,1,8,12,14,15,1
162,1,11,6,6,19,1
162,1,11,6,7,25,1
162,1,11,6,12,26,1
162,1,11,6,17,26,1
162,1,11,7,11,29,1
162,1,11,8,16,26,1
162,1,11,9,10,15,1
162,1,11,11,17,19,1
162,1,11,12,12,15,1
162,1,11,12,14,15,1
162,1,11,13,16,32,1
163,1,3,6,17,26,1
163,1,3,7,11,29,1
163,1,3,8,16,26,1
167,1,2,7,17,34,1
167,1,2,12,14,26,1
168,1,7,5,16,26,1
168,1,7,7,13,28,1
168,1,7,7,16,21,1
168,1,7,7,17,34,1
168,1,7,8,9,32,1
168,1,7,8,15,32,1
168,1,7,11,18,26,1
169,1,3,7,8,29,1
169,1,3,10,12,30,1
169,1,3,12,14,26,1
170,1,8,5,16,26,1
170,1,8,7,8,29,1
170,1,8,7,13,28,1
170,1,8,7,16,21,1
170,1,8,7,17,34,1
170,1,8,8,9,32,1
170,1,8,10,12,30,1
170,1,8,11,18,26,1
171,0,12,6,6,19,1
171,0,12,6,12,26,1
171,0,12,6,17,20,1
171,0,12,6,17,26,1
171,0,12,7,11,29,1
171,0,12,8,9,32,1
171,0,12,8,15,32,1
171,0,12,8,16,26,1
171,0,12,9,10,15,1
171,0,12,11,17,19,1
171,0,12,12,12,15,1
171,0,12,13,16,32,1
172,1,6,7,8,29,1
172,1,6,7,17,34,1
172,1,6,8,9,32,1
172,1,6,8,15,32,1
172,1,6,10,12,30,1
172,1,6,11,18,26,1
174,1,3,6,7,25,1
174,1,3,12,14,15,1
174,1,3,12,14,26,1
175,1,14,6,6,19,1
175,1,14,6,12,26,1
175,1,14,6,17,20,1
175,1,14,6,17,26,1
175,1,14,7,11,29,1
175,1,14,8,9,32,1
175,1,14,8,14,26,1
175,1,14,8,16,26,1
175,1,14,9,10,15,1
175,1,14,9,14,14,1
175,1,14,11,17,19,1
175,1,14,12,12,15,1
175,1,14,13,16,32,1
175,1,14,13,17,17,1
176,1,4,8,10,17,1
176,1,4,10,11,13,1
176,1,4,11,15,27,1
176,1,4,12,14,26,1
181,1,13,6,7,25,1
181,1,13,6,17,20,1
181,1,13,7,15,33,1
181,1,13,8,9,32,1
181,1,13,8,10,17,1
181,1,13,8,14,26,1
181,1,13,9,12,32,1
181,1,13,9,14,14,1
181,1,13,10,11,13,1
181,1,13,10,12,27,1
181,1,13,11,15,27,1
181,1,13,12,14,15,1
181,1,13,13,17,17,1
183,1,4,6,12,26,1
183,1,4,9,10,15,1
183,1,4,12,12,15,1
183,1,4,12,14,26,1
185,1,10,6,7,25,1
185,1,10,7,8,29,1
185,1,10,7,15,33,1
185,1,10,8,14,26,1
185,1,10,9,12,32,1
185,1,10,9,14,14,1
185,1,10,10,12,27,1
185,1,10,10,12,30,1
185,1,10,12,14,15,1
185,1,10,13,17,17,1
187,1,10,5,16,26,1
187,1,10,6,7,25,1
187,1,10,7,8,29,1
187,1,10,7,13,28,1
187,1,10,7,16,21,1
187,1,10,7,17,34,1
187,1,10,8,9,32,1
187,1,10,10,12,30,1
187,1,10,11,18,26,1
187,1,10,12,14,15,1
188,1,11,5,16,26,1
188,1,11,7,8,29,1
188,1,11,7,13,28,1
188,1,11,7,15,33,1
188,1,11,7,16,21,1
188,1,11,7,17,34,1
188,1,11,8,9,32,1
188,1,11,9,12,32,1
188,1,11,10,12,27,1
188,1,11,10,12,30,1
188,1,11,11,18,26,1
189,1,10,6,6,19,1
189,1,10,6,12,26,1
189,1,10,6,17,26,1
189,1,10,7,11,29,1
189,1,10,8,15,32,1
189,1,10,8,16,26,1
189,1,10,9,10,15,1
189,1,10,11,17,19,1
189,1,10,12,12,15,1
189,1,10,13,16,32,1
190,1,8,6,6,19,1
190,1,8,7,8,29,1
190,1,8,7,17,34,1
190,1,8,8,9,32,1
190,1,8,8,15,32,1
190,1,8,10,12,30,1
190,1,8,11,17,19,1
190,1,8,11,18,26,1
191,1,12,5,16,26,1
191,1,12,6,12,26,1
191,1,12,6,17,20,1
191,1,12,6,17,26,1
191,1,12,7,11,29,1
191,1,12,7,13,28,1
191,1,12,7,16,21,1
191,1,12,8,9,32,1
191,1,12,8,16,26,1
191,1,12,9,10,15,1
191,1,12,12,12,15,1
191,1,12,13,16,32,1
192,1,12,6,6,19,1
192,1,12,6,7,25,1
192,1,12,6,12,26,1
192,1,12,6,17,20,1
192,1,12,6,17,26,1
192,1,12,7,11,29,1
192,1,12,8,9,32,1
192,1,12,8,16,26,1
192,1,12,9,10,15,1
192,1,12,11,17,19,1
192,1,12,12,12,15,1
192,1,12,12,14,15,1
193,1,10,6,7,25,1
193,1,10,7,8,29,1
193,1,10,7,15,33,1
193,1,10,8,10,17,1
193,1,10,9,12,32,1
193,1,10,10,11,13,1
193,1,10,10,12,27,1
193,1,10,10,12,30,1
193,1,10,11,15,27,1
193,1,10,12,14,15,1
194,1,11,5,16,26,1
194,1,11,7,8,29,1
194,1,11,7,13,28,1
194,1,11,7,15,33,1
194,1,11,7,16,21,1
194,1,11,8,9,32,1
194,1,11,8,15,32,1
194,1,11,9,12,32,1
194,1,11,10,12,27,1
194,1,11,10,12,30,1
194,1,11,11,18,26,1
195,1,10,6,7,25,1
195,1,10,7,8,29,1
195,1,10,8,10,17,1
195,1,10,8,14,26,1
195,1,10,9,14,14,1
195,1,10,10,11,13,1
195,1,10,10,12,30,1
195,1,10,11,15,27,1
195,1,10,12,14,15,1
195,1,10,13,17,17,1
196,1,11,5,16,26,1
196,1,11,6,7,25,1
196,1,11,7,13,28,1
196,1,11,7,16,21,1
196,1,11,8,10,17,1
196,1,11,8,14,26,1
196,1,11,9,14,14,1
196,1,11,10,11,13,1
196,1,11,11,15,27,1
196,1,11,12,14,15,1
196,1,11,13,17,17,1
197,0,11,6,6,19,1
197,0,11,6,17,20,1
197,0,11,6,17,26,1
197,0,11,7,11,29,1
197,0,11,7,15,33,1
197,0,11,8,9,32,1
197,0,11,8,16,26,1
197,0,11,9,12,32,1
197,0,11,10,12,27,1
197,0,11,11,17,19,1
197,0,11,13,16,32,1
198,1,10,6,6,19,1
198,1,10,6,12,26,1
198,1,10,6,17,26,1
198,1,10,7,11,29,1
198,1,10,8,16,26,1
198,1,10,9,10,15,1
198,1,10,11,17,19,1
198,1,10,12,12,15,1
198,1,10,12,14,26,1
198,1,10,13,16,32,1
199,1,9,5,16,26,1
199,1,9,6,17,20,1
199,1,9,7,8,29,1
199,1,9,7,13,28,1
199,1,9,7,16,21,1
199,1,9,7,17,34,1
199,1,9,8,9,32,2
199,1,9,10,12,30,1
199,1,9,11,18,26,1
200,1,10,5,16,26,1
200,1,10,6,12,26,1
200,1,10,7,13,28,1
200,1,10,7,16,21,1
200,1,10,7,17,34,1
200,1,10,8,9,32,1
200,1,10,8,15,32,1
200,1,10,9,10,15,1
200,1,10,11,18,26,1
200,1,10,12,12,15,1
201,1,11,6,6,19,1
201,1,11,6,12,26,1
201,1,11,6,17,20,1
201,1,11,8,9,32,1
201,1,11,8,10,17,1
201,1,11,9,10,15,1
201,1,11,10,11,13,1
201,1,11,11,15,27,1
201,1,11,11,17,19,1
201,1,11,12,12,15,1
201,1,11,13,16,32,1
203,1,7,5,16,26,1
203,1,7,6,7,25,1
203,1,7,7,13,28,1
203,1,7,7,16,21,1
203,1,7,8,9,32,1
203,1,7,11,18,26,1
203,1,7,12,14,15,1
206,1,12,6,12,26,1
206,1,12,6,17,20,1
206,1,12,6,17,26,1
206,1,12,7,8,29,1
206,1,12,7,11,29,1
206,1,12,7,17,34,1
206,1,12,8,9,32,1
206,1,12,8,16,26,1
206,1,12,9,10,15,1
206,1,12,10,12,30,1
206,1,12,12,12,15,1
206,1,12,13,16,32,1
207,1,7,5,16,26,1
207,1,7,6,6,19,1
207,1,7,7,13,28,1
207,1,7,7,16,21,1
207,1,7,8,9,32,1
207,1,7,11,17,19,1
207,1,7,11,18,26,1
208,1,11,5,16,26,1
208,1,11,6,6,19,1
208,1,11,6,12,26,1
208,1,11,6,17,20,1
208,1,11,7,13,28,1
208,1,11,7,16,21,1
208,1,11,8,9,32,2
208,1,11,9,10,15,1
208,1,11,11,17,19,1
208,1,11,11,18,26,1
208,1,11,12,12,15,1
209,1,10,5,16,26,1
209,1,10,6,6,19,1
209,1,10,6,12,26,1
209,1,10,6,17,20,1
209,1,10,7,13,28,1
209,1,10,7,16,21,1
209,1,10,8,9,32,1
209,1,10,9,10,15,1
209,1,10,11,17,19,1
209,1,10,12,12,15,1
210,1,9,6,7,25,1
210,1,9,6,17,26,1
210,1,9,7,11,29,1
210,1,9,8,14,26,1
210,1,9,8,16,26,1
210,1,9,9,14,14,1
210,1,9,12,14,15,1
210,1,9,13,16,32,1
210,1,9,13,17,17,1
215,1,13,6,7,25,1
215,1,13,7,8,29,1
215,1,13,7,15,33,1
215,1,13,8,10,17,1
215,1,13,8,14,26,1
215,1,13,9,12,32,1
215,1,13,9,14,14,1
215,1,13,10,11,13,1
215,1,13,10,12,27,1
215,1,13,10,12,30,1
215,1,13,11,15,27,1
215,1,13,12,14,15,1
215,1,13,13,17,17,1
219,1,7,5,16,26,1
219,1,7,7,8,29,1
219,1,7,7,13,28,1
219,1,7,7,16,21,1
219,1,7,7,17,34,1
219,1,7,8,15,32,1
219,1,7,10,12,30,1
223,1,12,5,16,26,1
223,1,12,7,8,29,1
223,1,12,7,13,28,1
223,1,12,7,16,21,1
223,1,12,7,17,34,1
223,1,12,8,9,32,1
223,1,12,8,14,26,1
223,1,12,8,15,32,1
223,1,12,9,14,14,1
223,1,12,10,12,30,1
223,1,12,11,18,26,1
223,1,12,13,17,17,1
227,1,12,5,16,26,1
227,1,12,7,8,29,1
227,1,12,7,13,28,1
227,1,12,7,15,33,1
227,1,12,7,16,21,1
227,1,12,7,17,34,1
227,1,12,8,9,32,1
227,1,12,8,15,32,1
227,1,12,9,12,32,1
227,1,12,10,12,27,1
227,1,12,10,12,30,1
227,1,12,11,18,26,1
229,0,14,6,6,19,1
229,0,14,6,12,26,1
229,0,14,6,17,20,1
229,0,14,6,17,26,1
229,0,14,7,11,29,1
229,0,14,7,15,33,1
229,0,14,8,9,32,1
229,0,14,8,16,26,1
229,0,14,9,10,15,1
229,0,14,9,12,32,1
229,0,14,10,12,27,1
229,0,14,11,17,19,1
229,0,14,12,12,15,1
229,0,14,13,16,32,1
241,0,10,5,16,26,1
241,0,10,7,8,29,1
241,0,10,7,13,28,1
241,0,10,7,16,21,1
241,0,10,7,17,34,1
241,0,10,8,9,32,1
241,0,10,8,15,32,1
241,0,10,10,12,30,1
241,0,10,11,18,26,1
241,0,10,13,16,32,1
245,1,2,7,8,29,1
245,1,2,10,12,30,1
247,1,11,5,16,26,1
247,1,11,7,8,29,1
247,1,11,7,13,28,1
247,1,11,7,16,21,1
247,1,11,8,9,32,1
247,1,11,8,10,17,1
247,1,11,8,15,32,1
247,1,11,10,11,13,1
247,1,11,10,12,30,1
247,1,11,11,15,27,1
247,1,11,11,18,26,1
248,1,11,5,16,26,1
248,1,11,6,17,26,1
248,1,11,7,8,29,1
248,1,11,7,11,29,1
248,1,11,7,13,28,1
248,1,11,7,16,21,1
248,1,11,8,9,32,1
248,1,11,8,15,32,1
248,1,11,8,16,26,1
248,1,11,10,12,30,1
248,1,11,11,18,26,1
250,1,12,5,16,26,1
250,1,12,7,13,28,1
250,1,12,7,15,33,1
250,1,12,7,16,21,1
250,1,12,8,10,17,1
250,1,12,8,14,26,1
250,1,12,9,12,32,1
250,1,12,9,14,14,1
250,1,12,10,11,13,1
250,1,12,10,12,27,1
250,1,12,11,15,27,1
250,1,12,13,17,17,1
252,1,11,5,16,26,1
252,1,11,6,12,26,1
252,1,11,7,8,29,1
252,1,11,7,13,28,1
252,1,11,7,16,21,1
252,1,11,7,17,34,1
252,1,11,8,9,32,1
252,1,11,9,10,15,1
252,1,11,10,12,30,1
252,1,11,11,18,26,1
252,1,11,12,12,15,1
253,1,2,6,7,25,1
253,1,2,12,14,15,1
255,1,11,6,6,19,1
255,1,11,7,15,33,1
255,1,11,8,10,17,1
255,1,11,8,14,26,1
255,1,11,9,12,32,1
255,1,11,9,14,14,1
255,1,11,10,11,13,1
255,1,11,10,12,27,1
255,1,11,11,15,27,1
255,1,11,11,17,19,1
255,1,11,13,17,17,1
256,1,12,6,12,26,1
256,1,12,7,15,33,1
256,1,12,8,10,17,1
256,1,12,8,14,26,1
256,1,12,9,10,15,1
256,1,12,9,12,32,1
256,1,12,9,14,14,1
256,1,12,10,11,13,1
256,1,12,10,12,27,1
256,1,12,11,15,27,1
256,1,12,12,12,15,1
256,1,12,13,17,17,1
257,1,9,7,8,29,1
257,1,9,7,17,34,1
257,1,9,8,9,32,1
257,1,9,8,14,26,1
257,1,9,8,15,32,1
257,1,9,9,14,14,1
257,1,9,10,12,30,1
257,1,9,11,18,26,1
257,1,9,13,17,17,1
258,1,10,5,16,26,1
258,1,10,7,13,28,1
258,1,10,7,16,21,1
258,1,10,7,17,34,1
258,1,10,8,9,32,1
258,1,10,8,14,26,1
258,1,10,8,15,32,1
258,1,10,9,14,14,1
258,1,10,11,18,26,1
258,1,10,13,17,17,1
259,1,9,7,8,29,1
259,1,9,7,17,34,1
259,1,9,8,9,32,1
259,1,9,8,10,17,1
259,1,9,8,15,32,1
259,1,9,10,11,13,1
259,1,9,10,12,30,1
259,1,9,11,15,27,1
259,1,9,11,18,26,1
260,1,13,6,6,19,1
260,1,13,6,12,26,1
260,1,13,6,17,20,1
260,1,13,6,17,26,1
260,1,13,7,11,29,1
260,1,13,8,9,32,1
260,1,13,8,10,17,1
260,1,13,8,16,26,1
260,1,13,9,10,15,1
260,1,13,10,11,13,1
260,1,13,11,15,27,1
260,1,13,11,17,19,1
260,1,13,12,12,15,1
262,1,12,5,16,26,1
262,1,12,6,6,19,1
262,1,12,6,12,26,1
262,1,12,6,17,26,1
262,1,12,7,11,29,1
262,1,12,7,13,28,1
262,1,12,7,16,21,1
262,1,12,8,16,26,1
262,1,12,9,10,15,1
262,1,12,11,17,19,1
262,1,12,12,12,15,1
262,1,12,13,16,32,1
263,1,9,6,17,26,1
263,1,9,7,8,29,1
263,1,9,7,11,29,1
263,1,9,7,17,34,1
263,1,9,8,9,32,1
263,1,9,8,15,32,1
263,1,9,8,16,26,1
263,1,9,10,12,30,1
263,1,9,11,18,26,1
264,1,11,6,6,19,1
264,1,11,6,12,26,1
264,1,11,6,17,20,1
264,1,11,6,17,26,1
264,1,11,7,11,29,1
264,1,11,8,9,32,2
264,1,11,8,16,26,1
264,1,11,9,10,15,1
264,1,11,11,17,19,1
264,1,11,11,18,26,1
264,1,11,12,12,15,1
265,0,16,5,16,26,1
265,0,16,6,7,25,1
265,0,16,7,8,29,1
265,0,16,7,13,28,1
265,0,16,7,15,33,1
265,0,16,7,16,21,1
265,0,16,8,9,32,1
265,0,16,8,14,26,1
265,0,16,8,15,32,1
265,0,16,9,12,32,1
265,0,16,9,14,14,1
265,0,16,10,12,27,1
265,0,16,10,12,30,1
265,0,16,11,18,26,1
265,0,16,12,14,15,1
265,0,16,13,17,17,1
266,1,9,6,6,19,1
266,1,9,6,12,26,1
266,1,9,6,17,20,1
266,1,9,7,8,29,1
266,1,9,8,9,32,1
266,1,9,9,10,15,1
266,1,9,10,12,30,1
266,1,9,11,17,19,1
266,1,9,12,12,15,1
267,1,8,6,6,19,1
267,1,8,7,15,33,1
267,1,8,8,10,17,1
267,1,8,9,12,32,1
267,1,8,10,11,13,1
267,1,8,10,12,27,1
267,1,8,11,15,27,1
267,1,8,11,17,19,1
268,0,17,6,7,25,1
268,0,17,6,12,26,1
268,0,17,6,17,20,1
268,0,17,6,17,26,1
268,0,17,7,11,29,1
268,0,17,7,15,33,1
268,0,17,8,9,32,1
268,0,17,8,14,26,1
268,0,17,8,16,26,1
268,0,17,9,10,15,1
268,0,17,9,12,32,1
268,0,17,9,14,14,1
268,0,17,10,12,27,1
268,0,17,12,12,15,1
268,0,17,12,14,15,1
268,0,17,13,16,32,1
268,0,17,13,17,17,1
275,1,8,5,16,26,1
275,1,8,7,8,29,1
275,1,8,7,13,28,1
275,1,8,7,16,21,1
275,1,8,8,9,32,1
275,1,8,8,15,32,1
275,1,8,10,12,30,1
275,1,8,11,18,26,1
279,1,2,8,15,32,1
279,1,2,12,14,26,1
287,1,9,7,15,33,1
287,1,9,8,10,17,1
287,1,9,8,14,26,1
287,1,9,9,12,32,1
287,1,9,9,14,14,1
287,1,9,10,11,13,1
287,1,9,10,12,27,1
287,1,9,11,15,27,1
287,1,9,13,17,17,1
299,1,11,5,16,26,1
299,1,11,6,6,19,1
299,1,11,7,8,29,1
299,1,11,7,13,28,1
299,1,11,7,16,21,1
299,1,11,7,17,34,1
299,1,11,8,9,32,1
299,1,11,8,15,32,1
299,1,11,10,12,30,1
299,1,11,11,17,19,1
299,1,11,11,18,26,1
302,1,3,6,17,20,1
302,1,3,8,9,32,1
302,1,3,12,14,26,1
307,1,14,6,7,25,1
307,1,14,6,12,26,1
307,1,14,7,15,33,1
307,1,14,8,10,17,1
307,1,14,8,14,26,1
307,1,14,9,10,15,1
307,1,14,9,12,32,1
307,1,14,9,14,14,1
307,1,14,10,11,13,1
307,1,14,10,12,27,1
307,1,14,11,15,27,1
307,1,14,12,12,15,1
307,1,14,12,14,15,1
307,1,14,13,17,17,1
315,1,11,6,6,19,1
315,1,11,6,12,26,1
315,1,11,6,17,20,1
315,1,11,6,17,26,1
315,1,11,7,11,29,1
315,1,11,8,9,32,1
315,1,11,8,16,26,1
315,1,11,9,10,15,1
315,1,11,11,17,19,1
315,1,11,12,12,15,1
315,1,11,13,16,32,1
316,1,9,5,16,26,1
316,1,9,7,8,29,1
316,1,9,7,13,28,1
316,1,9,7,16,21,1
316,1,9,8,9,32,1
316,1,9,8,15,32,1
316,1,9,10,12,30,1
316,1,9,11,18,26,1
316,1,9,12,14,26,1
317,1,2,6,17,20,1
317,1,2,8,9,32,1
322,1,10,5,16,26,1
322,1,10,6,17,26,1
322,1,10,7,8,29,1
322,1,10,7,11,29,1
322,1,10,7,13,28,1
322,1,10,7,16,21,1
322,1,10,7,17,34,1
322,1,10,8,15,32,1
322,1,10,8,16,26,1
322,1,10,10,12,30,1
324,1,3,8,10,17,1
324,1,3,10,11,13,1
324,1,3,11,15,27,1
327,1,10,5,16,26,1
327,1,10,7,13,28,1
327,1,10,7,15,33,1
327,1,10,7,16,21,1
327,1,10,7,17,34,1
327,1,10,8,9,32,1
327,1,10,8,15,32,1
327,1,10,9,12,32,1
327,1,10,10,12,27,1
327,1,10,11,18,26,1
328,1,10,6,7,25,1
328,1,10,6,17,20,1
328,1,10,8,9,32,1
328,1,10,8,10,17,1
328,1,10,8,14,26,1
328,1,10,9,14,14,1
328,1,10,10,11,13,1
328,1,10,11,15,27,1
328,1,10,12,14,15,1
328,1,10,13,17,17,1
330,1,10,6,6,19,1
330,1,10,6,7,25,1
330,1,10,8,10,17,1
330,1,10,8,14,26,1
330,1,10,9,14,14,1
330,1,10,10,11,13,1
330,1,10,11,15,27,1
330,1,10,11,17,19,1
330,1,10,12,14,15,1
330,1,10,13,17,17,1
332,1,12,6,6,19,1
332,1,12,6,12,26,1
332,1,12,6,17,26,1
332,1,12,7,11,29,1
332,1,12,7,15,33,1
332,1,12,8,16,26,1
332,1,12,9,10,15,1
332,1,12,9,12,32,1
332,1,12,10,12,27,1
332,1,12,11,17,19,1
332,1,12,12,12,15,1
332,1,12,13,16,32,1
333,1,10,5,16,26,1
333,1,10,6,12,26,1
333,1,10,7,8,29,1
333,1,10,7,13,28,1
333,1,10,7,16,21,1
333,1,10,7,17,34,1
333,1,10,8,15,32,1
333,1,10,9,10,15,1
333,1,10,10,12,30,1
333,1,10,12,12,15,1
338,1,3,6,7,25,1
338,1,3,7,17,34,1
338,1,3,12,14,15,1
339,1,8,7,8,29,1
339,1,8,8,9,32,1
339,1,8,8,10,17,1
339,1,8,8,15,32,1
339,1,8,10,11,13,1
339,1,8,10,12,30,1
339,1,8,11,15,27,1
339,1,8,11,18,26,1
340,0,14,6,6,19,1
340,0,14,6,12,26,1
340,0,14,6,17,20,1
340,0,14,6,17,26,1
340,0,14,7,8,29,1
340,0,14,7,11,29,1
340,0,14,8,9,32,2
340,0,14,8,15,32,1
340,0,14,8,16,26,1
340,0,14,9,10,15,1
340,0,14,10,12,30,1
340,0,14,11,17,19,1
340,0,14,11,18,26,1
340,0,14,12,12,15,1
341,0,14,5,16,26,1
341,0,14,6,12,26,1
341,0,14,6,17,20,1
341,0,14,6,17,26,1
341,0,14,7,11,29,1
341,0,14,7,13,28,1
341,0,14,7,16,21,1
341,0,14,7,17,34,1
341,0,14,8,9,32,1
341,0,14,8,15,32,1
341,0,14,8,16,26,1
341,0,14,9,10,15,1
341,0,14,12,12,15,1
341,0,14,13,16,32,1
342,1,9,6,6,19,1
342,1,9,6,7,25,1
342,1,9,6,17,20,1
342,1,9,7,15,33,1
342,1,9,8,9,32,1
342,1,9,9,12,32,1
342,1,9,10,12,27,1
342,1,9,11,17,19,1
342,1,9,12,14,15,1
343,0,10,6,17,26,1
343,0,10,7,11,29,1
343,0,10,8,10,17,1
343,0,10,8,14,26,1
343,0,10,8,16,26,1
343,0,10,9,14,14,1
343,0,10,10,11,13,1
343,0,10,11,15,27,1
343,0,10,13,16,32,1
343,0,10,13,17,17,1
356,1,3,8,9,32,1
356,1,3,11,18,26,1
356,1,3,12,14,26,1
357,1,13,6,7,25,1
