sku_counts,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration,sku_min_length,sku_max_length,sku_std_length,sku_min_width,sku_max_width,sku_std_width,sku_min_height,sku_max_height,sku_std_height,l_to_L_ratio_avg,l_to_L_ratio_min,l_to_L_ratio_max,l_to_L_ratio_std,h_to_H_ratio_avg,h_to_H_ratio_min,h_to_H_ratio_max,h_to_H_ratio_std,w_to_W_ratio_avg,w_to_W_ratio_min,w_to_W_ratio_max,w_to_W_ratio_std,wl_to_vehicle_wl_avg,wl_to_vehicle_wl_min,wl_to_vehicle_wl_max,wl_to_vehicle_wl_std,wl_to_vehicle_wl_total,instance_source,order_id
2,1680.0,0.0,0.0,0.0,20.0,14.0,6.0,3.3333333333333335,60.0,25.0,30.0,41640.0,0.5,20.0,20.0,0.0,14.0,14.0,0.0,6.0,6.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.2,0.0,0.56,0.56,0.56,0.0,0.18666666666666668,0.18666666666666668,0.18666666666666668,0.0,0.37333333333333335,BSP_100_O6_0.xml,62
1,8568.0,0.0,0.0,0.0,28.0,18.0,17.0,1.6470588235294117,60.0,25.0,30.0,36432.0,1.0,28.0,28.0,0.0,18.0,18.0,0.0,17.0,17.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.72,0.72,0.72,0.0,0.336,0.336,0.336,0.0,0.336,BSP_100_O6_0.xml,63
2,846.5,0.5,0.5,2.0,18.5,11.5,4.0,6.0,60.0,25.0,30.0,43307.0,0.6172474896633195,18.0,19.0,0.7071067811865476,11.0,12.0,0.7071067811865476,3.0,5.0,1.4142135623730951,0.30833333333333335,0.3,0.31666666666666665,0.01178511301977579,0.13333333333333333,0.1,0.16666666666666666,0.04714045207910316,0.45999999999999996,0.44,0.48,0.028284271247461888,0.14166666666666666,0.13933333333333334,0.144,0.0032998316455372114,0.2833333333333333,BSP_100_O6_0.xml,64
1,115200.0,0.0,0.0,0.0,60.0,60.0,32.0,1.875,60.0,25.0,30.0,-70200.0,1.0,60.0,60.0,0.0,60.0,60.0,0.0,32.0,32.0,0.0,1.0,1.0,1.0,0.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.0,2.4,2.4,2.4,0.0,2.4,2.4,2.4,0.0,2.4,BSP_100_O6_0.xml,65
1,10350.0,0.0,0.0,0.0,30.0,23.0,15.0,2.0,60.0,25.0,30.0,34650.0,1.0,30.0,30.0,0.0,23.0,23.0,0.0,15.0,15.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.92,0.92,0.92,0.0,0.46,0.46,0.46,0.0,0.46,BSP_100_O6_0.xml,66
2,13500.0,0.0,0.0,0.0,60.0,15.0,15.0,4.0,60.0,25.0,30.0,18000.0,0.5,60.0,60.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.0,0.6,0.6,0.6,0.0,1.2,BSP_100_O6_0.xml,67
1,1120.0,0.0,0.0,0.0,16.0,14.0,5.0,3.2,60.0,25.0,30.0,43880.0,1.0,16.0,16.0,0.0,14.0,14.0,0.0,5.0,5.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.56,0.56,0.56,0.0,0.14933333333333335,0.14933333333333335,0.14933333333333335,0.0,0.14933333333333335,BSP_100_O6_0.xml,68
1,42500.0,0.0,0.0,0.0,85.0,50.0,10.0,8.5,60.0,25.0,30.0,2500.0,1.0,85.0,85.0,0.0,50.0,50.0,0.0,10.0,10.0,0.0,1.4166666666666667,1.4166666666666667,1.4166666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,2.0,2.0,0.0,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,2.8333333333333335,BSP_100_O6_0.xml,69
2,4250.0,0.0,12.5,12.5,20.0,17.5,12.5,2.0,60.0,25.0,30.0,36500.0,0.5294117647058824,20.0,20.0,0.0,15.0,20.0,3.5355339059327378,10.0,15.0,3.5355339059327378,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.3333333333333333,0.5,0.11785113019775793,0.7,0.6,0.8,0.14142135623730953,0.23333333333333334,0.2,0.26666666666666666,0.04714045207910316,0.4666666666666667,BSP_100_O6_0.xml,70
1,15120.0,0.0,0.0,0.0,36.0,30.0,14.0,2.5714285714285716,60.0,25.0,30.0,29880.0,1.0,36.0,36.0,0.0,30.0,30.0,0.0,14.0,14.0,0.0,0.6,0.6,0.6,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,1.2,1.2,1.2,0.0,0.72,0.72,0.72,0.0,0.72,BSP_100_O6_0.xml,71
2,6008.0,128.0,18.0,50.0,28.0,23.0,11.0,6.0,60.0,25.0,30.0,32984.0,0.5326231691078562,20.0,36.0,11.313708498984761,20.0,26.0,4.242640687119285,6.0,16.0,7.0710678118654755,0.4666666666666667,0.3333333333333333,0.6,0.18856180831641267,0.3666666666666667,0.2,0.5333333333333333,0.23570226039551584,0.92,0.8,1.04,0.16970562748477142,0.44533333333333336,0.26666666666666666,0.624,0.252672823143993,0.8906666666666667,BSP_100_O6_0.xml,72
1,8550.0,0.0,0.0,0.0,38.0,15.0,15.0,2.533333333333333,60.0,25.0,30.0,36450.0,1.0,38.0,38.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.0,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.0,0.38,0.38,0.38,0.0,0.38,BSP_100_O6_0.xml,73
2,15412.5,800.0,312.5,0.0,85.0,57.5,3.0,35.0,60.0,25.0,30.0,14175.0,0.7153284671532847,65.0,105.0,28.284271247461902,45.0,70.0,17.67766952966369,3.0,3.0,0.0,1.4166666666666665,1.0833333333333333,1.75,0.47140452079103173,0.1,0.1,0.1,0.0,2.3,1.8,2.8,0.7071067811865474,3.4250000000000003,1.95,4.9,2.0859650045003155,6.85,BSP_100_O6_0.xml,74
1,127764.0,0.0,0.0,0.0,91.0,78.0,18.0,5.055555555555555,60.0,25.0,30.0,-82764.0,1.0,91.0,91.0,0.0,78.0,78.0,0.0,18.0,18.0,0.0,1.5166666666666666,1.5166666666666666,1.5166666666666666,0.0,0.6,0.6,0.6,0.0,3.12,3.12,3.12,0.0,4.732,4.732,4.732,0.0,4.732,BSP_100_O6_0.xml,75
2,26920.0,364.5,392.0,0.5,41.5,34.0,16.5,3.235294117647059,60.0,25.0,30.0,-8840.0,0.8335809806835067,28.0,55.0,19.091883092036785,20.0,48.0,19.79898987322333,16.0,17.0,0.7071067811865476,0.6916666666666667,0.4666666666666667,0.9166666666666666,0.31819805153394637,0.55,0.5333333333333333,0.5666666666666667,0.02357022603955158,1.3599999999999999,0.8,1.92,0.7919595949289332,1.0666666666666667,0.37333333333333335,1.76,0.980521403245346,2.1333333333333333,BSP_100_O6_0.xml,76
1,11232.0,0.0,0.0,0.0,36.0,26.0,12.0,3.0,60.0,25.0,30.0,33768.0,1.0,36.0,36.0,0.0,26.0,26.0,0.0,12.0,12.0,0.0,0.6,0.6,0.6,0.0,0.4,0.4,0.4,0.0,1.04,1.04,1.04,0.0,0.624,0.624,0.624,0.0,0.624,BSP_100_O6_0.xml,77
2,19656.0,0.0,0.0,0.0,42.0,39.0,12.0,3.5,60.0,25.0,30.0,5688.0,0.5,42.0,42.0,0.0,39.0,39.0,0.0,12.0,12.0,0.0,0.7,0.7,0.7,0.0,0.4,0.4,0.4,0.0,1.56,1.56,1.56,0.0,1.092,1.092,1.092,0.0,2.184,BSP_100_O6_0.xml,78
1,60762.0,0.0,0.0,0.0,41.0,39.0,38.0,1.0789473684210527,60.0,25.0,30.0,-15762.0,1.0,41.0,41.0,0.0,39.0,39.0,0.0,38.0,38.0,0.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.0,1.2666666666666666,1.2666666666666666,1.2666666666666666,0.0,1.56,1.56,1.56,0.0,1.066,1.066,1.066,0.0,1.066,BSP_100_O6_0.xml,79
2,2057.0,0.0,0.0,0.0,17.0,11.0,11.0,1.5454545454545454,60.0,25.0,30.0,40886.0,0.5,17.0,17.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,0.44,0.44,0.44,0.0,0.12466666666666666,0.12466666666666666,0.12466666666666666,0.0,0.24933333333333332,BSP_100_O6_0.xml,80
1,4032.0,0.0,0.0,0.0,28.0,12.0,12.0,2.3333333333333335,60.0,25.0,30.0,40968.0,1.0,28.0,28.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.4,0.4,0.4,0.0,0.48,0.48,0.48,0.0,0.224,0.224,0.224,0.0,0.224,BSP_100_O6_0.xml,81
1,207270.0,0.0,0.0,0.0,105.0,47.0,42.0,2.5,60.0,25.0,30.0,-162270.0,1.0,105.0,105.0,0.0,47.0,47.0,0.0,42.0,42.0,0.0,1.75,1.75,1.75,0.0,1.4,1.4,1.4,0.0,1.88,1.88,1.88,0.0,3.29,3.29,3.29,0.0,3.29,BSP_100_O6_0.xml,82
1,5488.0,0.0,0.0,0.0,28.0,14.0,14.0,2.0,60.0,25.0,30.0,39512.0,1.0,28.0,28.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.56,0.56,0.56,0.0,0.2613333333333333,0.2613333333333333,0.2613333333333333,0.0,0.2613333333333333,BSP_100_O6_0.xml,83
1,33072.0,0.0,0.0,0.0,53.0,26.0,24.0,2.2083333333333335,60.0,25.0,30.0,11928.0,1.0,53.0,53.0,0.0,26.0,26.0,0.0,24.0,24.0,0.0,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.0,0.8,0.8,0.8,0.0,1.04,1.04,1.04,0.0,0.9186666666666666,0.9186666666666666,0.9186666666666666,0.0,0.9186666666666666,BSP_100_O6_0.xml,84
2,18900.0,0.0,112.5,162.0,60.0,22.5,11.0,30.0,60.0,25.0,30.0,7200.0,0.9523809523809523,60.0,60.0,0.0,15.0,30.0,10.606601717798213,2.0,20.0,12.727922061357855,1.0,1.0,1.0,0.0,0.36666666666666664,0.06666666666666667,0.6666666666666666,0.4242640687119285,0.8999999999999999,0.6,1.2,0.4242640687119285,0.8999999999999999,0.6,1.2,0.4242640687119285,1.8,BSP_100_O6_0.xml,85
1,32076.0,0.0,0.0,0.0,36.0,33.0,27.0,1.3333333333333333,60.0,25.0,30.0,12924.0,1.0,36.0,36.0,0.0,33.0,33.0,0.0,27.0,27.0,0.0,0.6,0.6,0.6,0.0,0.9,0.9,0.9,0.0,1.32,1.32,1.32,0.0,0.792,0.792,0.792,0.0,0.792,BSP_100_O6_0.xml,86
2,18502.5,760.5,98.0,84.5,40.5,22.0,13.5,3.0,60.0,25.0,30.0,7995.0,0.9404134576408594,21.0,60.0,27.577164466275352,15.0,29.0,9.899494936611665,7.0,20.0,9.192388155425117,0.675,0.35,1.0,0.4596194077712559,0.44999999999999996,0.23333333333333334,0.6666666666666666,0.30641293851417056,0.8799999999999999,0.6,1.16,0.3959797974644666,0.6849999999999999,0.21,1.16,0.6717514421272202,1.37,BSP_100_O6_0.xml,87
1,19200.0,0.0,0.0,0.0,32.0,30.0,20.0,1.6,60.0,25.0,30.0,25800.0,1.0,32.0,32.0,0.0,30.0,30.0,0.0,20.0,20.0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.2,1.2,1.2,0.0,0.64,0.64,0.64,0.0,0.64,BSP_100_O6_0.xml,88
3,7144.0,21.333333333333336,1.3333333333333333,3.0,23.333333333333332,19.333333333333332,16.0,1.7333333333333334,60.0,25.0,30.0,23568.0,0.3639417693169093,18.0,26.0,4.618802153517007,18.0,20.0,1.1547005383792515,15.0,18.0,1.7320508075688772,0.3888888888888889,0.3,0.43333333333333335,0.07698003589195011,0.5333333333333333,0.5,0.6,0.05773502691896257,0.7733333333333334,0.72,0.8,0.046188021535170105,0.3031111111111111,0.216,0.3466666666666667,0.07544043517411111,0.9093333333333333,BSP_100_O6_0.xml,89
1,24024.0,0.0,0.0,0.0,52.0,22.0,21.0,2.4761904761904763,60.0,25.0,30.0,20976.0,1.0,52.0,52.0,0.0,22.0,22.0,0.0,21.0,21.0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.7,0.7,0.7,0.0,0.88,0.88,0.88,0.0,0.7626666666666667,0.7626666666666667,0.7626666666666667,0.0,0.7626666666666667,BSP_100_O6_0.xml,90
3,5472.0,0.0,0.0,0.0,24.0,19.0,12.0,2.0,60.0,25.0,30.0,28584.0,0.3333333333333333,24.0,24.0,0.0,19.0,19.0,0.0,12.0,12.0,0.0,0.4000000000000001,0.4,0.4,6.798699777552591e-17,0.4000000000000001,0.4,0.4,6.798699777552591e-17,0.7600000000000001,0.76,0.76,1.3597399555105182e-16,0.304,0.304,0.304,0.0,0.912,BSP_100_O6_0.xml,91
3,5440.0,37.33333333333333,5.333333333333334,9.333333333333332,21.333333333333332,18.666666666666668,12.666666666666666,1.75,60.0,25.0,30.0,28680.0,0.5490196078431373,16.0,28.0,6.110100926607786,16.0,20.0,2.3094010767585034,10.0,16.0,3.055050463303893,0.35555555555555557,0.26666666666666666,0.4666666666666667,0.10183501544346313,0.4222222222222222,0.3333333333333333,0.5333333333333333,0.10183501544346311,0.7466666666666667,0.64,0.8,0.09237604307034013,0.2702222222222222,0.17066666666666666,0.37333333333333335,0.10138010616450313,0.8106666666666666,BSP_100_O6_0.xml,92
3,12600.0,0.0,0.0,0.0,30.0,21.0,20.0,1.5,60.0,25.0,30.0,7200.0,0.3333333333333333,30.0,30.0,0.0,21.0,21.0,0.0,20.0,20.0,0.0,0.5,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.84,0.84,0.84,0.0,0.42,0.42,0.42,0.0,1.26,BSP_100_O6_0.xml,93
4,2808.0,0.0,0.0,0.0,18.0,13.0,12.0,1.5,60.0,25.0,30.0,33768.0,0.25,18.0,18.0,0.0,13.0,13.0,0.0,12.0,12.0,0.0,0.3,0.3,0.3,0.0,0.4,0.4,0.4,0.0,0.52,0.52,0.52,0.0,0.156,0.156,0.156,0.0,0.624,BSP_100_O6_0.xml,94
3,16000.0,0.0,0.0,0.0,40.0,20.0,20.0,2.0,60.0,25.0,30.0,-3000.0,0.3333333333333333,40.0,40.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.8000000000000002,0.8,0.8,1.3597399555105182e-16,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.6,BSP_100_O6_0.xml,95
4,37500.0,0.0,0.0,0.0,60.0,25.0,25.0,2.4,60.0,25.0,30.0,-105000.0,0.25,60.0,60.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,1.0,1.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,BSP_100_O6_0.xml,96
4,16937.25,380.25,90.25,30.25,39.75,25.25,19.25,6.2727272727272725,60.0,25.0,30.0,-22749.0,0.2922552362396493,30.0,69.0,19.5,11.0,30.0,9.5,11.0,22.0,5.5,0.6625,0.5,1.15,0.32499999999999996,0.6416666666666666,0.36666666666666664,0.7333333333333333,0.18333333333333335,1.01,0.44,1.2,0.38,0.5765,0.506,0.6,0.04699999999999998,2.306,BSP_100_O6_0.xml,97
5,2210.0,0.0,0.0,0.0,17.0,13.0,10.0,1.7,60.0,25.0,30.0,33950.0,0.2,17.0,17.0,0.0,13.0,13.0,0.0,10.0,10.0,0.0,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.52,0.52,0.52,0.0,0.14733333333333334,0.14733333333333334,0.14733333333333334,0.0,0.7366666666666667,BSP_100_O6_0.xml,98
5,1650.0,0.0,0.0,0.0,22.0,15.0,5.0,4.4,60.0,25.0,30.0,36750.0,0.2,22.0,22.0,0.0,15.0,15.0,0.0,5.0,5.0,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.6,0.6,0.6,0.0,0.22000000000000003,0.22,0.22,3.1031676915590914e-17,1.1,BSP_100_O6_0.xml,99
3,62206.666666666664,408.33333333333337,507.0,65.33333333333333,43.333333333333336,42.0,25.333333333333332,1.8333333333333333,60.0,25.0,30.0,-141620.0,0.48628228485692854,20.0,55.0,20.207259421636902,16.0,55.0,22.516660498395403,16.0,30.0,8.082903768654761,0.7222222222222222,0.3333333333333333,0.9166666666666666,0.3367876570272817,0.8444444444444444,0.5333333333333333,1.0,0.2694301256218254,1.68,0.64,2.2,0.9006664199358164,1.4155555555555555,0.21333333333333335,2.0166666666666666,1.041154985438625,4.246666666666667,BSP_100_O6_0_2_4.xml,0
1,13320.0,0.0,0.0,0.0,37.0,30.0,12.0,3.0833333333333335,60.0,25.0,30.0,31680.0,1.0,37.0,37.0,0.0,30.0,30.0,0.0,12.0,12.0,0.0,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.0,0.4,0.4,0.4,0.0,1.2,1.2,1.2,0.0,0.74,0.74,0.74,0.0,0.74,BSP_100_O6_0_2_4.xml,1
1,20416.0,0.0,0.0,0.0,44.0,29.0,16.0,2.75,60.0,25.0,30.0,24584.0,1.0,44.0,44.0,0.0,29.0,29.0,0.0,16.0,16.0,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.16,1.16,1.16,0.0,0.8506666666666667,0.8506666666666667,0.8506666666666667,0.0,0.8506666666666667,BSP_100_O6_0_2_4.xml,2
1,42300.0,0.0,0.0,0.0,47.0,30.0,30.0,1.5666666666666667,60.0,25.0,30.0,2700.0,1.0,47.0,47.0,0.0,30.0,30.0,0.0,30.0,30.0,0.0,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.0,1.0,1.0,1.0,0.0,1.2,1.2,1.2,0.0,0.94,0.94,0.94,0.0,0.94,BSP_100_O6_0_2_4.xml,3
1,25584.0,0.0,0.0,0.0,82.0,39.0,8.0,10.25,60.0,25.0,30.0,19416.0,1.0,82.0,82.0,0.0,39.0,39.0,0.0,8.0,8.0,0.0,1.3666666666666667,1.3666666666666667,1.3666666666666667,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,1.56,1.56,1.56,0.0,2.132,2.132,2.132,0.0,2.132,BSP_100_O6_0_2_4.xml,4
1,6552.0,0.0,0.0,0.0,36.0,26.0,7.0,5.142857142857143,60.0,25.0,30.0,38448.0,1.0,36.0,36.0,0.0,26.0,26.0,0.0,7.0,7.0,0.0,0.6,0.6,0.6,0.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.0,1.04,1.04,1.04,0.0,0.624,0.624,0.624,0.0,0.624,BSP_100_O6_0_2_4.xml,5
2,3600.0,0.0,0.0,0.0,25.0,18.0,8.0,3.125,60.0,25.0,30.0,37800.0,0.5,25.0,25.0,0.0,18.0,18.0,0.0,8.0,8.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.72,0.72,0.72,0.0,0.3,0.3,0.3,0.0,0.6,BSP_100_O6_0_2_4.xml,6
2,11636.5,128.0,84.5,2.0,33.0,24.5,14.0,3.1538461538461537,60.0,25.0,30.0,21727.0,0.7099643363554333,25.0,41.0,11.313708498984761,18.0,31.0,9.192388155425117,13.0,15.0,1.4142135623730951,0.55,0.4166666666666667,0.6833333333333333,0.18856180831641267,0.4666666666666667,0.43333333333333335,0.5,0.04714045207910316,0.98,0.72,1.24,0.36769552621700474,0.5736666666666667,0.3,0.8473333333333334,0.38702311156943703,1.1473333333333333,BSP_100_O6_0_2_4.xml,7
2,6235.0,1250.0,40.5,0.5,45.0,15.5,10.5,6.363636363636363,60.0,25.0,30.0,32530.0,0.6792301523656776,20.0,70.0,35.35533905932738,11.0,20.0,6.363961030678928,10.0,11.0,0.7071067811865476,0.75,0.3333333333333333,1.1666666666666667,0.5892556509887897,0.35,0.3333333333333333,0.36666666666666664,0.02357022603955158,0.62,0.44,0.8,0.25455844122715715,0.39,0.26666666666666666,0.5133333333333333,0.17441967269268172,0.78,BSP_100_O6_0_2_4.xml,8
2,19305.0,0.0,0.0,0.0,99.0,65.0,3.0,33.0,60.0,25.0,30.0,6390.0,0.5,99.0,99.0,0.0,65.0,65.0,0.0,3.0,3.0,0.0,1.65,1.65,1.65,0.0,0.1,0.1,0.1,0.0,2.6,2.6,2.6,0.0,4.29,4.29,4.29,0.0,8.58,BSP_100_O6_0_2_4.xml,9
1,4680.0,0.0,0.0,0.0,36.0,13.0,10.0,3.6,60.0,25.0,30.0,40320.0,1.0,36.0,36.0,0.0,13.0,13.0,0.0,10.0,10.0,0.0,0.6,0.6,0.6,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.52,0.52,0.52,0.0,0.312,0.312,0.312,0.0,0.312,BSP_100_O6_0_2_4.xml,10
1,27300.0,0.0,0.0,0.0,39.0,28.0,25.0,1.56,60.0,25.0,30.0,17700.0,1.0,39.0,39.0,0.0,28.0,28.0,0.0,25.0,25.0,0.0,0.65,0.65,0.65,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.12,1.12,1.12,0.0,0.728,0.728,0.728,0.0,0.728,BSP_100_O6_0_2_4.xml,11
1,59400.0,0.0,0.0,0.0,45.0,40.0,33.0,1.3636363636363635,60.0,25.0,30.0,-14400.0,1.0,45.0,45.0,0.0,40.0,40.0,0.0,33.0,33.0,0.0,0.75,0.75,0.75,0.0,1.1,1.1,1.1,0.0,1.6,1.6,1.6,0.0,1.2,1.2,1.2,0.0,1.2,BSP_100_O6_0_2_4.xml,12
1,12600.0,0.0,0.0,0.0,42.0,20.0,15.0,2.8,60.0,25.0,30.0,32400.0,1.0,42.0,42.0,0.0,20.0,20.0,0.0,15.0,15.0,0.0,0.7,0.7,0.7,0.0,0.5,0.5,0.5,0.0,0.8,0.8,0.8,0.0,0.56,0.56,0.56,0.0,0.56,BSP_100_O6_0_2_4.xml,13
1,7296.0,0.0,0.0,0.0,24.0,19.0,16.0,1.5,60.0,25.0,30.0,37704.0,1.0,24.0,24.0,0.0,19.0,19.0,0.0,16.0,16.0,0.0,0.4,0.4,0.4,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.76,0.76,0.76,0.0,0.304,0.304,0.304,0.0,0.304,BSP_100_O6_0_2_4.xml,14
1,6200.0,0.0,0.0,0.0,31.0,25.0,8.0,3.875,60.0,25.0,30.0,38800.0,1.0,31.0,31.0,0.0,25.0,25.0,0.0,8.0,8.0,0.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,1.0,1.0,1.0,0.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.0,0.5166666666666667,BSP_100_O6_0_2_4.xml,15
1,5616.0,0.0,0.0,0.0,39.0,12.0,12.0,3.25,60.0,25.0,30.0,39384.0,1.0,39.0,39.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.65,0.65,0.65,0.0,0.4,0.4,0.4,0.0,0.48,0.48,0.48,0.0,0.312,0.312,0.312,0.0,0.312,BSP_100_O6_0_2_4.xml,16
1,5376.0,0.0,0.0,0.0,32.0,14.0,12.0,2.6666666666666665,60.0,25.0,30.0,39624.0,1.0,32.0,32.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.4,0.4,0.4,0.0,0.56,0.56,0.56,0.0,0.2986666666666667,0.2986666666666667,0.2986666666666667,0.0,0.2986666666666667,BSP_100_O6_0_2_4.xml,17
1,37440.0,0.0,0.0,0.0,78.0,30.0,16.0,4.875,60.0,25.0,30.0,7560.0,1.0,78.0,78.0,0.0,30.0,30.0,0.0,16.0,16.0,0.0,1.3,1.3,1.3,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.2,1.2,1.2,0.0,1.56,1.56,1.56,0.0,1.56,BSP_100_O6_0_2_4.xml,18
1,49923.0,0.0,0.0,0.0,43.0,43.0,27.0,1.5925925925925926,60.0,25.0,30.0,-4923.0,1.0,43.0,43.0,0.0,43.0,43.0,0.0,27.0,27.0,0.0,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.0,0.9,0.9,0.9,0.0,1.72,1.72,1.72,0.0,1.2326666666666666,1.2326666666666666,1.2326666666666666,0.0,1.2326666666666666,BSP_100_O6_0_2_4.xml,19
1,90000.0,0.0,0.0,0.0,100.0,45.0,20.0,5.0,60.0,25.0,30.0,-45000.0,1.0,100.0,100.0,0.0,45.0,45.0,0.0,20.0,20.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.8,1.8,1.8,0.0,3.0,3.0,3.0,0.0,3.0,BSP_100_O6_0_2_4.xml,20
2,10560.0,0.0,0.0,0.0,33.0,32.0,10.0,3.3,60.0,25.0,30.0,23880.0,0.5,33.0,33.0,0.0,32.0,32.0,0.0,10.0,10.0,0.0,0.55,0.55,0.55,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.28,1.28,1.28,0.0,0.704,0.704,0.704,0.0,1.408,BSP_100_O6_0_2_4.xml,21
1,5250.0,0.0,0.0,0.0,30.0,25.0,7.0,4.285714285714286,60.0,25.0,30.0,39750.0,1.0,30.0,30.0,0.0,25.0,25.0,0.0,7.0,7.0,0.0,0.5,0.5,0.5,0.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,BSP_100_O6_0_2_4.xml,22
2,38808.0,0.0,0.0,0.0,42.0,42.0,22.0,1.9090909090909092,60.0,25.0,30.0,-32616.0,0.5,42.0,42.0,0.0,42.0,42.0,0.0,22.0,22.0,0.0,0.7,0.7,0.7,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0,1.68,1.68,1.68,0.0,1.176,1.176,1.176,0.0,2.352,BSP_100_O6_0_2_4.xml,23
2,3840.0,0.0,0.0,0.0,20.0,16.0,12.0,1.6666666666666667,60.0,25.0,30.0,37320.0,0.5,20.0,20.0,0.0,16.0,16.0,0.0,12.0,12.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4,0.4,0.4,0.0,0.64,0.64,0.64,0.0,0.21333333333333335,0.21333333333333335,0.21333333333333335,0.0,0.4266666666666667,BSP_100_O6_0_2_4.xml,24
