q90_w_to_W,spare_cap_x_height_tail,n_long_and_wide
0.49599999999999994,-804.4736842105262,1
0.43200000000000005,4323.857142857142,0
0.46399999999999997,1689.8000000000002,0
0.48,2031.2142857142856,0
0.52,0.0,0
0.468,2865.642857142857,0
0.46399999999999997,2799.8,0
0.452,3493.875,0
0.444,4949.400000000001,0
0.56,-368.4705882352941,1
0.56,270.5,1
0.48799999999999993,2074.3,0
0.48,2778.333333333333,0
0.48,1097.3333333333333,0
0.48,1329.2,0
0.48,3692.727272727273,0
0.48,1763.0,0
0.516,3621.25,0
0.48,1107.4166666666665,0
0.516,6297.5,0
0.552,1252.5,0
0.48,2003.3846153846155,0
0.48,849.3333333333334,0
0.528,568.8,1
0.48,1942.5,0
0.48,1924.0,0
0.504,2376.5,1
0.48,2951.6363636363635,0
0.452,9787.125,0
0.48,1306.0,1
0.48,-1342.2631578947369,1
0.5519999999999999,0.0,0
0.48,1522.2857142857142,0
0.44,4881.5,0
0.54,5404.333333333333,0
0.5640000000000001,1942.2,0
0.48,386.0,1
0.48,4216.636363636363,0
0.48,3008.5,0
0.444,4198.0,0
0.43200000000000005,4787.25,0
0.476,4211.75,0
0.49199999999999994,2087.8,0
0.48,4493.555555555556,0
0.48799999999999993,1559.5,1
0.48,4107.6,0
0.48,3027.125,0
0.49199999999999994,3905.8,0
0.48,6290.666666666666,0
0.552,0.0,1
0.48,3881.4,0
0.4,3320.333333333333,0
0.48,5717.0,0
0.49199999999999994,3411.8,0
0.48,2578.909090909091,0
0.48,2028.0,0
0.496,2005.4444444444443,1
0.5640000000000001,0.0,1
0.5640000000000001,0.0,1
0.552,1078.25,1
0.48,2874.727272727273,0
0.504,2316.0,0
0.552,812.25,1
0.48,2117.6666666666665,1
0.48,4695.6,0
0.48,6239.0,0
0.5360000000000001,1528.7142857142856,0
0.44,1511.2857142857142,0
0.476,1413.5833333333333,0
0.48,6188.099999999999,0
0.436,4427.75,0
0.476,2842.0,0
0.552,932.0833333333333,1
0.48,2998.1666666666665,0
0.5360000000000001,1827.0,0
0.47200000000000003,2799.6923076923076,0
0.468,1809.5714285714284,0
0.48,2317.5,0
0.46799999999999997,0.0,0
0.504,0.0,1
0.48,1189.8461538461538,1
0.47200000000000003,1816.6153846153848,0
0.496,2325.4444444444443,0
0.48,274.10526315789474,0
0.45999999999999996,1089.9375,0
0.496,2428.111111111111,0
0.476,1433.9166666666665,0
0.5440000000000002,2206.3076923076924,0
0.48799999999999993,1440.9,1
0.48,376.6875,1
0.52,649.6875,0
0.512,0.0,1
0.528,1421.0,0
0.504,0.0,1
0.48,1320.7142857142856,1
0.56,-1325.842105263158,1
0.46799999999999997,0.0,0
0.448,5473.333333333333,0
0.48,1993.846153846154,0
0.48,3922.428571428571,0
0.46399999999999997,2026.6000000000001,0
0.33599999999999997,0.0,0
0.48,7459.428571428571,0
0.452,3610.875,0
0.48,1864.9285714285713,0
0.48,2289.6923076923076,0
0.528,1273.2,0
0.476,3556.5,0
0.468,1905.4285714285713,0
0.47200000000000003,2270.923076923077,0
0.44,3141.818181818182,0
0.4,0.0,0
0.47200000000000003,3687.923076923077,0
0.496,2401.0,0
0.496,2560.777777777778,0
0.47200000000000003,3356.0769230769233,0
0.41600000000000004,5459.555555555556,0
0.48,3521.4545454545455,0
0.48,3313.090909090909,0
0.48,2766.6666666666665,0
0.444,4278.0,0
0.48,2075.6,0
0.48,4395.2,0
0.42800000000000005,1804.8571428571427,0
0.552,1372.3333333333333,0
0.44,4743.818181818181,0
0.444,4330.2,0
0.48,2128.0,1
0.48,1547.7272727272727,1
0.476,1242.3333333333333,0
0.47200000000000003,2892.0,0
0.44,4255.636363636364,0
0.48799999999999993,1987.9,0
0.476,1533.4166666666665,0
0.48,3193.6363636363635,0
0.436,4643.25,0
0.44,2418.214285714286,0
0.48,3081.6666666666665,0
0.44,2317.846153846154,0
0.512,0.0,1
0.5440000000000002,1115.6923076923078,1
0.48,737.4285714285713,1
0.44,2016.909090909091,0
0.42000000000000004,2147.5,0
0.48,0.0,0
0.452,545.3333333333333,0
0.48,2120.3076923076924,0
0.48799999999999993,2070.1,0
0.48,4163.0,0
0.48,1368.1875,0
0.48,1235.0,0
0.476,3273.75,0
0.5720000000000001,0.0,0
0.564,0.0,0
0.528,3827.5714285714284,0
0.52,244.625,1
0.512,94.70588235294117,1
0.48,0.0,0
0.24,0.0,0
0.46399999999999997,1530.9333333333334,0
0.576,0.0,0
0.48,1476.923076923077,1
0.46399999999999997,1256.9333333333334,0
0.476,1362.1666666666665,0
0.436,2977.833333333333,0
0.52,3789.0,1
0.5760000000000001,0.0,1
0.54,4669.5,0
0.48799999999999993,1844.1000000000001,0
0.44,2202.0,0
0.476,2352.0,0
0.48,2700.0,0
0.5760000000000001,0.0,1
0.54,4813.5,0
0.46399999999999997,2029.2,0
0.48,2448.153846153846,0
0.47200000000000003,2126.923076923077,0
0.504,4976.75,1
0.48,684.1538461538462,1
0.476,2602.333333333333,0
0.47200000000000003,2128.769230769231,0
0.5680000000000001,0.0,1
0.48,2866.727272727273,0
0.47200000000000003,2881.846153846154,0
0.48,3319.090909090909,0
0.48,1114.7857142857142,0
0.52,3933.0,1
0.48,1398.1333333333332,0
0.52,3777.0,1
0.468,2106.214285714286,0
0.476,2253.333333333333,0
0.476,3042.75,0
0.5720000000000001,2391.75,1
0.44,2300.0,0
0.5680000000000001,0.0,1
0.5760000000000001,0.0,1
0.516,3317.375,0
0.54,4590.833333333333,0
0.516,6426.0,0
0.516,6066.5,0
0.48,1556.0,0
0.44,2489.6000000000004,0
0.46399999999999997,2316.8,0
0.47200000000000003,2350.0,0
0.48,2840.3636363636365,0
0.47200000000000003,2581.0769230769233,0
0.48,1782.1818181818182,0
0.47200000000000003,2274.2307692307695,0
0.476,1752.8333333333333,0
0.52,4125.0,1
0.5360000000000001,774.0,1
0.54,5005.5,0
0.468,2103.142857142857,0
0.5360000000000001,1072.2857142857142,1
0.54,4657.5,0
0.52,0.0,1
0.48799999999999993,1372.9,1
0.48,3027.4615384615386,0
0.48,1360.909090909091,1
0.5519999999999999,6199.200000000001,0
0.48,1686.1818181818182,0
0.468,2644.5,0
0.504,0.0,0
0.46399999999999997,0.0,0
0.48,-603.6,0
0.44799999999999995,31.57894736842105,0
0.48,949.375,0
0.48,0.0,0
0.45999999999999996,0.0,0
0.48,252.6315789473684,0
0.41600000000000004,5290.666666666666,0
0.4760000000000001,-415.3636363636363,0
0.44,9484.666666666666,0
0.48,584.625,0
0.47200000000000003,1368.769230769231,0
0.48,2756.0769230769233,0
0.496,3729.111111111111,1
0.52,1116.1875,0
0.512,3431.0,1
0.5440000000000002,1332.0,1
0.44,2988.1666666666665,0
0.5680000000000001,1891.0,1
0.528,5180.400000000001,1
0.48,1022.75,0
0.5800000000000001,0.0,1
0.46399999999999997,1505.0,0
0.5519999999999999,6237.0,0
0.48,362.375,1
0.468,1588.7142857142856,0
0.45999999999999996,1740.0,0
0.56,2516.727272727273,1
0.45999999999999996,1470.375,0
0.56,2255.2727272727275,1
0.48,790.125,0
0.48,1944.142857142857,0
0.468,1645.8571428571427,0
0.5680000000000001,2284.8888888888887,1
0.48,1592.3636363636365,0
0.44,2291.3571428571427,0
0.44,2198.3076923076924,0
0.46399999999999997,1265.2,0
0.48,1160.769230769231,1
0.48,1687.2307692307693,0
0.48,2939.4545454545455,0
0.512,5279.142857142857,1
0.44,1578.8333333333333,0
0.48,1090.5384615384617,0
0.504,4745.75,1
0.5680000000000001,2342.0,1
0.48,2613.2727272727275,0
0.48,808.9333333333333,1
0.5720000000000001,2843.125,0
0.44,2181.0,0
0.5680000000000001,2182.222222222222,1
0.48,947.3846153846155,0
0.56,2182.75,1
0.5760000000000001,0.0,1
0.512,0.0,1
0.456,1275.764705882353,0
0.428,0.0,0
0.45999999999999996,1931.5,0
0.45999999999999996,0.0,0
0.48,-150.3157894736842,0
0.424,0.0,0
0.48,4128.0,0
0.476,1430.6666666666665,0
0.464,3166.3846153846157,0
0.448,2621.333333333333,0
0.48,256.3157894736842,0
0.476,2465.5,1
0.5440000000000002,1759.076923076923,0
0.48,1513.3333333333333,0
0.48,1973.5384615384617,0
0.504,5105.25,1
0.44,1545.5,0
0.47200000000000003,3213.692307692308,0
0.44,2386.428571428571,0
0.476,1817.0,1
0.48799999999999993,1813.8000000000002,1
0.44,3910.3636363636365,0
0.48,1340.2857142857142,0
0.452,3553.25,0
0.48,434.64705882352945,0
0.48,-794.2857142857142,0
0.48,893.8125,0
0.452,794.6666666666666,0
0.44,3354.5,0
0.48,990.1875,0
0.48,728.6470588235295,0
0.47200000000000003,2609.0769230769233,0
0.48,2244.0,0
0.46399999999999997,11311.666666666666,0
0.44799999999999995,851.6842105263157,0
0.45999999999999996,1539.125,0
0.496,4128.0,0
0.48,3321.4615384615386,0
0.56,0.0,1
0.56,1413.9,1
0.424,7052.0,0
0.48,3073.25,0
0.54,4638.0,0
0.44,1427.0,0
0.44,1917.529411764706,0
0.504,2502.875,0
0.4,4284.0,0
0.48,1046.7142857142856,0
0.496,2499.6666666666665,1
0.48,1931.1666666666665,0
0.48,-106.0,0
0.424,0.0,0
0.48,0.0,0
0.44400000000000006,-1029.0,0
0.456,3618.5714285714284,0
0.504,2657.0,1
0.48799999999999993,1578.4,1
0.48,3327.2727272727275,0
0.552,2685.333333333333,0
0.504,2417.375,1
0.44,2259.846153846154,0
0.564,0.0,0
0.46399999999999997,1208.9333333333334,0
0.528,3770.428571428571,0
0.5440000000000002,1393.5384615384617,1
0.528,364.40000000000003,1
0.48,513.9473684210526,0
0.45999999999999996,4605.666666666666,0
0.436,2917.833333333333,0
0.48,5960.7,0
0.468,1018.5714285714286,0
0.424,6952.0,0
0.48,3599.25,0
0.52,-340.875,1
0.48,4736.888888888889,0
0.44,1708.3999999999999,0
0.528,3663.0,0
0.5440000000000002,2144.769230769231,0
0.552,1681.3333333333333,1
0.504,3809.25,1
0.44,-327.7142857142857,0
0.504,3285.875,0
0.48,3233.2727272727275,0
0.47200000000000003,2514.769230769231,0
0.47200000000000003,3038.769230769231,0
0.48,1905.5454545454545,0
0.496,2001.7777777777776,1
0.476,2133.1666666666665,0
0.47200000000000003,3555.0,0
0.5640000000000001,1377.9,1
0.46399999999999997,3067.0,0
0.56,636.9166666666666,1
0.52,0.0,0
0.48,3154.909090909091,0
0.48799999999999993,3522.6000000000004,0
0.48,5123.181818181818,0
0.5360000000000001,2216.785714285714,0
0.48,0.0,0
0.504,5782.444444444444,0
0.56,857.2727272727273,1
0.48,-558.6,0
0.46799999999999997,9463.25,0
0.48,96.26666666666667,1
0.528,4303.142857142857,0
0.52,3745.5,1
0.48,1046.375,0
0.468,981.8571428571428,0
0.48,6114.9,0
0.48,1982.0,0
0.552,1837.3333333333333,1
0.504,3106.125,0
0.54,5490.0,0
0.5360000000000001,358.7142857142857,1
0.48799999999999993,3810.2000000000003,0
0.496,1752.4444444444443,1
0.49199999999999994,3943.6000000000004,0
0.45999999999999996,1309.375,0
0.5680000000000001,2722.222222222222,0
0.48,12141.0,0
0.48,626.6923076923077,1
0.504,5043.777777777777,0
0.48,132.6315789473684,0
0.448,6657.8,0
0.48799999999999993,3439.2000000000003,0
0.468,2419.0,0
0.56,1640.1818181818182,0
0.48,4284.6,0
0.468,1815.142857142857,0
0.48,6121.0,0
0.45999999999999996,1205.625,0
0.44,1815.909090909091,0
0.48,3266.3076923076924,0
0.48,5059.363636363636,0
0.44,1301.076923076923,0
0.48,4695.0,0
0.48,2279.142857142857,0
0.46399999999999997,6174.8,0
0.44,1306.0833333333333,0
0.5640000000000001,1732.4,1
0.512,2908.285714285714,1
0.528,842.6,0
0.48,5386.888888888889,0
0.46399999999999997,1318.4,0
0.48,601.7647058823529,0
0.41600000000000004,4388.428571428572,0
0.48,-517.0,0
0.388,0.0,0
0.41600000000000004,5011.555555555556,0
0.48,3493.75,0
0.48,6256.5,0
0.56,1191.8,1
0.504,4992.0,0
0.5440000000000002,911.2307692307693,1
0.504,0.0,0
0.47200000000000003,1444.2307692307693,0
0.504,0.0,0
0.5360000000000001,608.0714285714286,1
0.45999999999999996,1325.4375,0
0.44,1229.076923076923,0
0.432,6585.8,0
0.48,1044.1764705882354,0
0.456,4030.285714285714,0
0.44,1601.5,0
0.48,3727.75,0
0.49199999999999994,4144.6,0
0.48799999999999993,2515.0,1
0.44,1852.2727272727273,0
0.47200000000000003,2692.153846153846,0
0.448,5194.222222222222,0
0.5040000000000001,-1176.4444444444443,1
0.48,7389.714285714285,0
0.54,4559.333333333333,0
0.41600000000000004,7178.333333333333,0
0.496,0.0,0
0.47200000000000003,4427.076923076924,0
0.528,356.3333333333333,1
0.48,8007.666666666666,0
0.47200000000000003,1043.6153846153848,0
0.528,4169.428571428572,0
0.48799999999999993,1901.7,0
0.496,0.0,1
0.48,7800.571428571428,0
0.44,6058.090909090909,0
0.48,1397.909090909091,0
0.452,7283.0,0
0.48,1208.2857142857142,0
0.56,1239.3636363636365,0
0.5040000000000001,-753.5555555555555,1
0.564,0.0,0
0.552,2029.3333333333333,1
0.404,4531.8,0
0.404,7009.5,0
0.5360000000000001,251.07142857142856,1
0.552,0.0,0
0.48,1415.0909090909092,0
0.476,0.0,0
0.436,5313.333333333333,0
0.48,6080.7,0
0.476,1323.5833333333333,0
0.48,6234.9,0
0.48799999999999993,2557.4,0
0.56,741.9090909090909,1
0.48,1211.0909090909092,0
0.43200000000000005,4801.615384615385,0
0.496,2096.777777777778,0
0.4,4319.769230769231,0
0.48,2644.0,0
0.44,4190.545454545455,0
0.48,2382.5454545454545,0
0.44,4452.0,0
0.48,1567.0909090909092,0
0.48,3316.2000000000003,0
0.48,2286.333333333333,0
0.47200000000000003,3926.0769230769233,0
0.48,3333.818181818182,0
0.48,3072.3636363636365,0
0.48,3762.1818181818185,0
0.5440000000000002,854.0,0
0.48,1740.8333333333333,0
0.5440000000000002,447.61538461538464,1
0.48,1312.8181818181818,0
0.44,6313.363636363636,0
0.48,1502.6363636363637,0
0.448,5642.222222222222,0
0.48,1655.6923076923078,0
0.5440000000000002,920.4615384615386,0
0.476,1884.8333333333333,0
0.5440000000000002,514.0769230769231,1
0.47200000000000003,911.0769230769231,0
0.48,1391.3636363636365,0
0.48,6077.727272727272,0
0.44,5508.272727272727,0
0.47200000000000003,2009.846153846154,0
0.48,5450.222222222222,0
0.47200000000000003,1788.6153846153848,0
0.48,5769.777777777777,0
0.47200000000000003,1930.769230769231,0
0.48,5564.444444444444,0
0.5440000000000002,956.7692307692308,0
0.48,1963.5,0
0.5440000000000002,550.3846153846154,1
0.48,1434.2727272727273,0
0.44,5949.0,0
0.48,1624.0909090909092,0
0.4,5379.545454545454,0
0.448,5345.333333333333,0
0.48,1861.2307692307693,0
0.56,1222.1818181818182,0
0.48,4355.538461538462,0
0.48,3839.090909090909,0
0.48,4100.545454545455,0
0.48,3932.5454545454545,0
0.44,6072.333333333333,0
0.436,5376.333333333333,0
0.444,6137.4,0
0.552,0.0,1
0.48,1086.8181818181818,1
0.48,3136.3846153846157,1
0.48,2878.5454545454545,1
0.48,3140.0,1
0.48,844.6153846153846,0
0.44,4327.384615384615,0
0.43200000000000005,3845.538461538462,0
0.44,3816.909090909091,0
0.48799999999999993,0.0,0
0.44,3444.2307692307695,0
0.4,5743.90909090909,0
0.48,1581.1818181818182,0
0.47200000000000003,2654.538461538462,1
0.476,1443.4166666666665,0
0.48,2082.4615384615386,0
0.48,6512.099999999999,0
0.448,5961.777777777777,0
0.444,6568.8,0
0.44,4078.3636363636365,0
0.476,1400.5833333333333,0
0.48,2550.5454545454545,0
0.444,6291.599999999999,0
0.48,2972.0,1
0.5360000000000001,641.9285714285714,0
0.56,-169.11764705882354,1
0.5680000000000001,0.0,0
0.452,3278.5,0
0.5360000000000001,423.2857142857143,1
0.516,2759.125,0
0.56,928.2727272727273,1
0.512,-425.1764705882353,1
0.5519999999999999,0.0,0
0.476,1290.3333333333333,0
0.5640000000000001,1251.5,1
0.52,28.375,1
0.476,6009.333333333333,0
0.44,6974.545454545455,0
0.48,923.5,0
0.46399999999999997,12632.0,0
0.48,707.0588235294117,0
0.512,0.0,0
0.42800000000000005,4152.571428571428,0
0.504,0.0,0
0.48,1597.7272727272727,0
0.452,6733.5,0
0.48,1098.2222222222222,0
0.456,0.0,0
0.456,1433.8823529411764,0
0.48,0.0,0
0.468,2480.3571428571427,0
0.48,555.3684210526316,0
0.46399999999999997,0.0,0
0.452,842.2222222222222,0
0.46399999999999997,1854.2,0
0.48,4045.5714285714284,0
0.48,1144.3125,0
0.476,5006.5,0
0.48799999999999993,1480.9,1
0.504,5668.222222222222,0
0.48,1435.076923076923,1
0.48,451.6875,1
0.48,3103.4666666666667,0
0.512,0.0,1
0.468,3654.285714285714,0
0.48,4983.0,0
0.5040000000000001,-49.77777777777777,1
0.512,218.35294117647058,1
0.5360000000000001,1373.357142857143,1
0.496,0.0,0
0.47200000000000003,4550.153846153847,0
0.42800000000000005,3764.3571428571427,0
0.436,4977.25,0
0.48799999999999993,1854.5,0
0.476,4761.25,0
0.5360000000000001,628.4285714285714,0
0.48,3350.142857142857,0
0.48,1252.4615384615386,0
0.44,4608.307692307692,0
0.48,2218.0714285714284,1
0.48,619.7142857142857,0
0.444,7635.9,0
0.48,1011.4166666666666,0
0.48,1185.4166666666665,0
0.452,6923.5,0
0.48,1413.7142857142856,0
0.48,1555.6666666666665,0
0.48,1115.4166666666665,1
0.444,2200.7000000000003,0
0.48,2409.5,0
0.476,3373.75,0
0.436,3294.333333333333,0
0.48799999999999993,3564.8,0
0.436,3054.6666666666665,0
0.48,2888.909090909091,0
0.48,4569.599999999999,0
0.48,1928.3636363636365,1
0.43200000000000005,2503.6923076923076,0
0.48,4632.818181818181,0
0.48,1873.0,0
0.48,4240.636363636363,0
0.48,2003.7272727272727,0
0.48,2518.333333333333,0
0.48,3500.727272727273,0
0.48,2217.0769230769233,0
0.48,1404.3076923076924,1
0.44,3227.2727272727275,0
0.48,3607.2727272727275,0
0.48,3606.909090909091,0
0.48,3227.6363636363635,0
0.43200000000000005,3579.0,0
0.496,2453.4444444444443,0
0.43200000000000005,3247.153846153846,0
0.496,2613.222222222222,0
0.56,1697.2727272727273,0
0.56,1828.0,0
0.44,3274.727272727273,0
0.44,3438.5,0
0.476,3943.0,0
0.44,3421.0,0
0.48799999999999993,3602.6000000000004,0
0.48799999999999993,3890.2000000000003,0
0.5440000000000002,1714.769230769231,1
0.504,2592.4444444444443,0
0.56,1347.7272727272727,1
0.47200000000000003,2508.769230769231,0
0.48,1816.909090909091,0
0.47200000000000003,2824.923076923077,0
0.44,2187.5384615384614,0
0.56,1217.0,1
0.48799999999999993,3852.4,0
0.48,1633.142857142857,0
0.512,-50.588235294117645,1
0.504,2590.4444444444443,0
0.48,2923.2727272727275,0
0.5360000000000001,602.2857142857142,1
0.48,212.8125,1
0.48,1195.857142857143,1
0.44,3678.727272727273,0
0.48,-206.29411764705884,1
0.528,3482.428571428571,0
0.48,-722.8333333333333,1
0.48,4564.090909090909,0
0.48,1895.909090909091,0
0.504,5554.0,0
0.468,2196.285714285714,0
0.528,5827.0,0
0.456,3807.5714285714284,0
0.468,2590.5,0
0.48,3187.625,0
0.48,3194.5454545454545,0
0.468,2807.3571428571427,0
0.48,3251.875,0
0.48,3472.0,0
0.48,0.0,0
0.476,2698.333333333333,0
0.552,2930.1666666666665,0
0.5680000000000001,2562.4444444444443,0
0.5800000000000001,0.0,0
0.528,1838.6000000000001,0
0.504,0.0,1
0.56,2877.4545454545455,0
0.48,1377.857142857143,1
0.56,-444.8333333333333,1
0.56,566.2857142857142,1
0.448,2805.222222222222,0
0.48,1606.142857142857,0
0.432,18882.0,0
0.47200000000000003,2442.923076923077,0
0.48,851.4285714285713,1
0.476,2430.333333333333,0
0.504,3156.125,0
0.504,3335.875,0
0.468,2336.3571428571427,0
0.5,5002.5,0
0.47200000000000003,9817.285714285714,1
0.49199999999999994,7289.6,0
0.488,1578.4444444444443,1
0.528,3331.2,2
0.49199999999999994,4945.5,1
0.536,2494.333333333333,0
0.48,2656.090909090909,1
0.6,10684.5,1
0.46399999999999997,7054.125,1
0.588,1992.3333333333333,1
0.516,0.0,1
0.488,6068.333333333333,0
0.49199999999999994,3913.2000000000003,1
0.536,2723.8888888888887,0
0.6,2409.0,0
0.49199999999999994,3712.2,1
0.6,5952.75,0
0.516,7578.375,1
0.6,5289.5,1
0.544,10165.5,0
0.516,4066.25,0
0.456,0.0,0
0.592,3482.0,1
0.6,2390.1818181818185,1
0.49199999999999994,1473.3000000000002,1
0.49199999999999994,4150.5,1
0.516,3915.0,0
0.45999999999999996,0.0,0
0.516,10974.0,0
0.6,1635.75,1
0.6,4672.5,0
0.6,3633.111111111111,1
0.6,3902.0,1
0.6,2464.1818181818185,1
0.6,1451.5,1
0.6,2863.8,1
0.6,3305.0,0
0.528,7014.0,0
0.48,3758.333333333333,0
0.488,1906.4444444444443,1
0.516,4603.666666666666,0
0.5640000000000001,643.7142857142857,1
0.488,5806.666666666666,1
0.5,0.0,0
0.592,958.5,1
0.492,2619.0,1
0.6,7003.555555555555,0
0.6,8176.111111111111,1
0.496,3227.8571428571427,1
0.516,0.0,1
0.6,4753.25,1
0.528,3837.428571428571,0
0.6,12655.0,0
0.48,0.0,0
0.44800000000000006,0.0,0
0.49199999999999994,4973.200000000001,1
0.6,8473.666666666666,1
0.5,4305.833333333333,1
0.528,2072.1,0
0.516,6471.375,1
0.528,1920.9,0
0.564,0.0,1
0.46399999999999997,17647.8,0
0.6,3785.9999999999995,1
0.6,5685.0,0
0.544,2570.625,0
0.6,5656.25,1
0.6,6224.0,0
0.552,4034.142857142857,0
0.46,0.0,0
0.456,0.0,0
0.48,2819.2727272727275,1
0.528,1776.9,0
0.6,5252.0,1
0.6,3875.2727272727275,1
0.528,5816.400000000001,0
0.6,15510.0,0
0.6,9408.0,0
0.552,3606.428571428571,0
0.48,3472.6363636363635,1
0.48,3219.5454545454545,1
0.54,0.0,1
0.44,0.0,0
0.516,6584.625,1
0.6,-1042.7142857142856,1
0.6,9977.142857142857,0
0.492,2505.625,1
0.6,23388.0,0
0.52,3031.6363636363635,1
0.5760000000000001,1478.8571428571427,1
0.48400000000000004,0.0,1
0.6,2732.5,1
0.52,4191.0,1
0.536,3882.0,0
0.6,2255.7272727272725,1
0.6,1699.25,1
0.348,0.0,0
0.4,0.0,0
0.6,2304.727272727273,1
0.28,0.0,0
0.536,4547.333333333333,0
0.6,2726.0,1
0.504,2570.8888888888887,0
0.6,5009.5,1
0.44,0.0,0
0.488,6209.777777777777,1
0.52,1596.909090909091,0
0.6,1572.6666666666665,1
0.48800000000000004,15978.599999999999,1
0.5519999999999999,6113.0,0
0.6,1920.5,1
0.6,4222.0,1
0.492,7807.5,1
0.492,8412.5,1
0.496,10774.285714285714,1
0.6,5648.857142857142,1
0.6,4510.75,1
0.52,6418.666666666666,1
0.516,3141.75,0
0.6,15711.42857142857,0
0.49199999999999994,6463.200000000001,0
0.456,13026.285714285714,0
0.496,0.0,0
0.6,2060.727272727273,2
0.516,0.0,1
0.6,15963.5,0
0.5840000000000001,728.6153846153846,1
0.49199999999999994,5589.0,0
0.6,650.5,2
0.52,3290.0,1
0.488,6724.888888888889,1
0.52,0.0,1
0.544,2939.625,0
0.46,0.0,0
0.544,2750.625,0
0.46399999999999997,21216.0,0
0.516,9477.0,0
0.6,7305.142857142857,0
0.48400000000000004,0.0,1
0.436,0.0,0
0.6,6253.125,1
0.52,0.0,1
0.504,2442.111111111111,0
0.5,4460.5,1
0.6,1177.909090909091,1
0.536,2391.222222222222,0
0.544,2944.875,0
0.48,0.0,0
0.504,5505.8,1
0.48,3492.5,0
0.496,0.0,1
0.6,6650.857142857142,1
0.6,6683.0,0
0.508,7389.75,1
0.6,1109.0,2
0.492,8563.5,1
0.6,5352.0,0
0.6,1396.3636363636365,1
0.536,2262.4444444444443,0
0.24,0.0,0
0.6,2856.25,1
0.6,4089.6,0
0.5,3961.5,1
0.6,1864.909090909091,1
0.496,0.0,0
0.516,3104.0,0
0.48,0.0,0
0.5,11695.5,1
0.552,8375.142857142857,2
0.528,11103.42857142857,1
0.6,3123.6000000000004,0
0.6,2170.181818181818,1
0.49199999999999994,0.0,1
0.6,20063.333333333336,0
0.6,7484.0,0
0.52,2667.818181818182,0
0.6,1651.0,1
0.492,7087.5,1
0.536,2595.111111111111,0
0.6,36810.0,0
0.6,2075.6,2
0.6,1919.818181818182,1
